CRM Client Id,Name,Company Type,Street,Street2,City,State,Zip,Country,Phone,Mobile,Fax,Email,Website,Salesperson,Salesperson ID,Lead Generator Name,Lead Generator ID,Lead Source,Source Notes,Chatter -- Created Date,Chatter -- Last Updated Date,Chatter -- Last Updated by ID
331C48CC-36BC-4DDE-BD13-1558342EAF2B,Best Western Hoover Dam,Property Itself,704 Nevada Way,,Boulder City,NV,89005,United States,(702) 572-3356,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Telemarketing/BDR,Aubrey,00:00.0,37:24.3,38897A15-8DF6-4D6C-9FFF-C492BD35B040
EBDFAE24-B9DB-427B-819D-A5E591D7E443,Best Western Ingleside,Property Itself,2025 State Highway 361,,Ingleside ,TX,78362,United States,361-776-2767,,361-776-2080,deven@zjzhospitality.com    avnik@cableone.net    ,http://book.bestwestern.com/bestwestern/priceAvail.do?IATA=00158210&propertyCode=44492&cm_mmc=google-_-Branded%20Hotel%20Name%20BW_DOM-_-Texas-_-Best%20Western%20Naval%20Station%20Inniq_id=31060016, ,NULL, ,NULL,NULL,,NULL,13:04.3,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
D65BA282-67A2-4999-A701-914AEAB7C735,Best Western Inn & Suites Joplin Oasis Inn ,Property Itself,3508 South Range Line Road,,Joplin,MO,,United States,(417) 781-6776,,,,http://www.bwoasis.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,26:58.9,BE86AE57-6A2A-4142-89C9-135A36C80086
7F0EEC8C-D67E-4284-A63F-7C3450F87EBA,Best Western Inn at Palm Springs,Property Itself,1633 S. Palm Canyon Dr,,Palm Springs,CA,92264,United States,(760) 409-9548,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Agent Partner,Came from Compass Managed IT,00:00.0,10:09.9,BE86AE57-6A2A-4142-89C9-135A36C80086
1E3F15FB-8D64-4A07-AE4C-AC9165C10574,Best Western Naples,Property Itself,2329 Ninth Street North,,Naples,FL,34103,United States,(239) 261-1148,,,angela@bestwesternnaples.com,http://bestwesternnaples.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,18:19.3,50701B8D-092F-4BFD-97C5-72C35AF9EC7C
01AADB11-7CFB-413C-9A58-6B0ABA47CE91,Best Western on the Island,Property Itself,14050 S. Padre Island Drive,,Corpus Christi,TX,78418,United States,(361) 949-2300,,361-949-1883,k10bhakta@gmail.com,http://book.bestwestern.com/bestwestern/priceAvail.do?IATA=00158210&propertyCode=44448&cm_mmc=google-_-Branded%20Hotel%20Name%20BW_DOM-_-Texas-_-Best%20Western%20on%20the%20Islandiq_id=31059954,Chris Orbesen,1CE3E306-C864-40F5-97AD-0EDEC8D1DA83, ,NULL,NULL,,NULL,00:49.4,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
604D5723-28B0-4A55-B3FA-63F542B59935,Best Western Pacific Highway,Property Itself,4646 Portland Road NE,,Salem,OR,97305,United States,(503) 390-3200,,,bwmci@msn.com,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,NULL,NULL,NULL,NULL,NULL
CD7E4BE8-20A7-4519-B1FC-6589E2BBFF1F,Best Western Park Place Inn,Property Itself,1544 S. Harbor Blvd.,,Anaheim,CA,92802,United States,(714) 776-4800,,,,www.bestwestern.com, ,NULL, ,NULL,NULL,,00:00.0,40:21.0,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
8B97E9EB-F611-4E49-9D4D-943A99A65F9A,Best Western Petaluma Inn,Property Itself,"200 S McDowell Blvd,",,Petaluma ,CA,94954,United States,(707) 763-0994,,,,https://www.bestwestern.com/en_US/book/hotels-in-petaluma/best-western-petaluma-inn/propertyCode.05085.html,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Satish Patel ,00:00.0,16:17.3,38897A15-8DF6-4D6C-9FFF-C492BD35B040
92328DEB-E31B-4BE5-A4A7-D73C8EB2258E,Best Western Plus Ambassador - Orange,Property Itself,174 Bathurst Rd,,Orange,New South Wales,2800,Australia,+61 02 6026 3699,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,"This came in from Jeff, Liveport",00:00.0,41:51.1,83921781-8409-4BDC-9315-A3CFA4D66B3C
8C49DFC1-0BDE-4A65-A23A-8806B556123A,Best Western Plus BWI Airport Hotel - Arundel Mills,Property Itself,6755 Dorsey Rd,,Elkridge ,MD,21075,United States,(410) 796-3300,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Groove,Came from Bill Rogers,00:00.0,52:45.3,BE86AE57-6A2A-4142-89C9-135A36C80086
35C60047-8EB7-416F-9129-9CBD8EC30E5D,Best Western PLUS Cotton Tree Inn North Salt Lake UT,Property Itself,1030 N 400 E,,North Salt Lake,UT,84054,United States,(801) 292-7666,,,,http://bestwesternutah.com/hotels/best-western-plus-cottontree-inn-north-salt-lake, ,NULL, ,NULL,NULL,,00:00.0,27:08.4,BE86AE57-6A2A-4142-89C9-135A36C80086
348430A9-FA0D-44A4-9D3F-D0193F61675C,Best Western PLUS Cottontree Inn Sandy,Property Itself,10695 S Auto Mall Drive,,Sandy,UT,84070,United States,(801) 523-8484,,,,http://book.bestwestern.com/bestwestern/US/UT/Sandy-hotels/BEST-WESTERN-PLUS-CottonTree-Inn/Hotel-Overview.do?propertyCode=45073,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,09:51.8,BE86AE57-6A2A-4142-89C9-135A36C80086
A2E004A6-94BA-4853-9874-F7A19822359A,Best Western Plus Dubuque,Property Itself,3100 Dodge St.,,Dubuque,IA,52003,United States,(563) 580-2484,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Contact Us Webpage,Came in online,00:00.0,26:54.6,BE86AE57-6A2A-4142-89C9-135A36C80086
A2E7B4AD-1C35-4552-8990-B9E2470C70C1,est Western Plus Goulburn,Property Itself,77 Lagoon St,,Goulburn NSW,,2580,Australia,0437949510,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral,,00:00.0,12:26.3,83921781-8409-4BDC-9315-A3CFA4D66B3C
243EA37C-6348-4713-8B26-D9EB59607D10,Best Western Plus GranTree Inn ,Property Itself,1325 North 7th Anvenue,,Bozeman,MT,59715,United States,(406) 587-5261,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Agent Partner,This one came in from Groove,00:00.0,38:42.6,BE86AE57-6A2A-4142-89C9-135A36C80086
1B271F26-95CE-429B-B7BE-D7E2F6021006,Best Western Plus Hibiscus Hotel,Property Itself,1313 Simonton St,,Key West,FL,33040,United States,(305) 294-3763,,,,http://bestwesternhibiscusmotel.hotels-keywest.com/en/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,,00:00.0,08:59.4,A4247FC0-EE48-4528-8659-7B607A065EFF
915AE687-8DE4-4CDC-A2F1-CC89A4749D66,Best Western Plus Hotel Eyde,Property Itself,Mindegade 1,,Herning,,7400,Denmark,+45 96 28 16 84,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Agent Partner,Came from reseller - Itplan Denmark,00:00.0,03:15.2,E0BC07BD-4588-4661-849D-6FA294A6EC88
89BDCE7F-8F07-462D-B122-3FE05A903194,Best Western Plus Hotel Stellar,Property Itself,4 Wentworth Ave,,Sydney,New South Wales,2000,Australia,+61 02 9264 9754,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Liveport Australia,Came in from Jeff,00:00.0,43:38.9,BE86AE57-6A2A-4142-89C9-135A36C80086
76001764-8E3E-4BB0-A954-4D07668884CA,Best Western Plus Inn At The Vines,Property Itself,100 Soscol Ave,,Napa,CA,94559,United States,(707) 257-1930,,,,https://www.innatthevines.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral from Existing Client,Kevin Anderson ,00:00.0,01:05.4,BE86AE57-6A2A-4142-89C9-135A36C80086
47EF659D-BDE7-4BBF-B9CC-4F142C60E8E9,Best Western PLUS Inn By the Sea La Jolla,Property Itself,7830 Fay Ave,,La Jolla,CA,92037,United States,(858) 459-4461,,,sheldonjoyner@gmail.com,www.lajollainnbythesea.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,NULL,NULL,NULL,NULL
1C505A62-500F-486B-B9A0-EF6FB26C60F0,Best Western Plus Jefferson,Property Itself,1409 W Junction Rd,,Jefferson,WI,53549,United States,(920) 541-3900,,,,https://www.bestwestern.com/en_US/book/hotels-in-jefferson/best-western-plus-jefferson/propertyCode.50154.html,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Customer Portfolio Expansion,Came from BW Wausau owner,00:00.0,04:37.3,2B51A287-B5CC-42B9-B502-679B80AE1FA6
CF5DF35F-0816-47E4-94D6-40D43A4EC12C,Best Western PLUS Kingsland,Property Itself,1375 Hospitality Ave,,Kingsland,GA,31548,United States,(912) 510-0202,,,kbmphit@yahoo.com      pop@asutosh.com,www.hiexpress.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Other,FROM QUOSAL   Motel,NULL,16:50.1,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
BFCF2B59-219F-40E3-B36F-C057D2C91DAC,Best Western PLUS Landing View Inn & Suites,Property Itself,403 W. Highway 76,,Branson,MO,65616,United States,417-334-6464,,417-334-6470,dale@elliottlodging.com,http://www.bwlandingview.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,17:42.0,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
F4EEC5CC-FFDA-4C3D-AA10-6118C40349AB,Best Western Plus Miami-Doral/Dolphin Mall,Property Itself,3875 NW 107th Avenue,,Miami,FL,33178,United States,(305) 463-7195,,,,https://www.bestwestern.com/en_US/book/hotel-rooms.10323.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:10323,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Call-in to Sales Line,,00:00.0,50:21.9,BE86AE57-6A2A-4142-89C9-135A36C80086
DC3DBD67-45D3-42F3-9CC8-678BCEEE23F5,Best Western PLUS Mill Creek Inn,Property Itself,3125 Ryan Dr. SE,,Salem,OR,97307,United States,503-585-3332,,,bwmci@msn.com,www.bestwestern.com/millcreekinn,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,NULL,NULL,NULL,NULL
CC5FACC3-9C4D-43F8-A420-B074ADB22728,Best Western PLUS Morristown Inn,Property Itself,270 South St,,Morristown,NJ,07960,United States,(973) 540-1700,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Telemarketing/BDR,Aubrey,00:00.0,45:00.4,F3139F81-B19D-4E7B-9074-2BAF83182E86
E90F2F3A-1185-4DC4-BEDA-782AEBCC38DB,Best Western Plus Santa Barbara ,Property Itself,2220 Bath Street,,Santa Barbara,CA,93105,United States,(805) 682-7277,,,,https://www.sbhotels.com/best-western-plus-santa-barbara?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Referral - Know Personally,Latitude 34 Technologies,00:00.0,13:57.8,BE86AE57-6A2A-4142-89C9-135A36C80086
40E8AD68-DE66-4BD5-9B4D-FF3E72CD52AD,Best Western PLUS Skagit Valley Inn,Property Itself,2300 Market St.,,Mount Vernon,WA,98273,United States,(360) 428-5678,,,laura@bwcti.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,09:21.2,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
B809AC71-F284-4250-AAA3-D99AF20F434D,Best Western PLUS Tempe By the Mall,Property Itself,5300 S. Priest Dr.,,Tempe,AZ,85283,United States,(480) 820-7500 X 2173   (602) 418-1834cell,,,richschnakenberg@bestwesterntempe.com,http://www.bestwesterntempe.com/BestWesternTempe.asp?id=29,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,19:25.2,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
B179A341-E468-4943-81CF-CB7A43674A98,Best Western Plus Tree House  Mount Shasta ,Property Itself,111 Morgan Way ,,Mount Shasta ,CA,96067,United States,(530) 926-3101,,,,https://www.guestreservations.com/best-western-plus-tree-house-mount-shasta/booking?gad_source=1&gbraid=0AAAAADiMQMaoRyNqGiH_wG6ImyTUFvJ2E&gclid=Cj0KCQjw-uK0BhC0ARIsANQtgGMOjAHPWcEnfCgi_u5eO9NSuO4Zcd6emUnCjSh7pwBRCi5XpHX3sbsaAke9EALw_wcB,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral from Existing Client,Kevin Anderson ,00:00.0,58:38.1,38897A15-8DF6-4D6C-9FFF-C492BD35B040
9423C58B-C930-4D76-BA9A-6A07737EE022,Nicus Hospitality LLC,Property Itself,201 N 17th Ave,,Wausau,WI,54401,United States,(715) 845-4341,(405) 334-2439,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Old Website Form,Google,00:00.0,48:28.4,BE86AE57-6A2A-4142-89C9-135A36C80086
C5E9FB8E-3151-4E6B-A91C-70F87F650B73,Best Western Porterville,Property Itself,350 West Montgomery Ave,,Porterville,CA,93257,United States,(559) 781-7411,,,knaimi@excelhotelgroup.com,https://www.bestwestern.com/en_US/book/hotels-in-porterville/best-western-porterville-inn/propertyCode.05525.html,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,NULL,,NULL,48:10.8,4EDB7180-A482-4616-8EEA-69A87D5326D0
845B3F89-2E6A-472E-BD0A-CD1E7F7E9301,Best Western Redondo Beach Galleria Inn,Property Itself,2740 Artesia Boulevard,,Redondo Beach,CA,,United States,(310) 370-4353,,,,http://www.courtesyhotels.com/, ,NULL, ,NULL,NULL,,00:00.0,40:59.9,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
D4C179CA-7CCC-4BEF-8D25-61B0FFACD971,Best Western Refugio,Property Itself,1007 N Victoria Hwy 77,,Refugio,TX,78377,United States,361-526-4600,,,,http://book.bestwestern.com/bestwestern/US/TX/Refugio-hotels/BEST-WESTERN-Refugio-Inn/Hotel-Overview.do?propertyCode=44598,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Referral,,00:00.0,53:52.0,83921781-8409-4BDC-9315-A3CFA4D66B3C
E97AE811-AE82-4F05-8529-9D396B7BE2AA,Best Western San Diego/Miramar,Property Itself,9310 Kearny Mesa Rd,,San Diego,CA,92126,United States,(858) 578-6600,,,,http://www.bestwesternmiramar.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Referral,,00:00.0,38:35.2,BE86AE57-6A2A-4142-89C9-135A36C80086
E690FF3D-6225-4748-A85C-2D629594CFDA,Best Western Seven Seas,Property Itself,411 Hotel Circle South,,San Diego,CA,92108,United States,(619) 291-1300,,,nstraub@greystonehotels.com,www.bw7seas.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,NULL,NULL,NULL,NULL
DD2BA5AF-3E82-4F7D-96F1-E819ED8B0535,Best Western Suites -LAX- 5005 W Century,Property Itself,5005 W Century Boulevard,,Los Angeles,CA,,United States,(310) 677-7733,,,,http://www.courtesyhotels.com/, ,NULL, ,NULL,NULL,,00:00.0,42:48.3,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
841DC884-D2D8-4A0B-8CAB-E0435EAD995A,Best Western Woodland Hills,Property Itself,21830 Ventura Blvd,,Woodland Hills,CA,91364,United States,(818) 340-1000,,,vipparmar@aol.com,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,,NULL,15:01.8,BE86AE57-6A2A-4142-89C9-135A36C80086
BC33E6E6-9B5A-4F8F-94CB-DA285C58870C,Best Western Yacht Harbor Inn,Property Itself,150 Marina Plaza,,Dunedin,FL,34698,United States,(727) 733-4121,,(727) 736-4365,avflholdings@gmail.com,https://www.bestwestern.com/en_US/book/hotel-rooms.10226.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:10226,Casey Flynn,477E0EB0-2A23-49D1-9769-CDCA1D8C0D4B, ,NULL,NULL,,NULL,02:19.6,A4247FC0-EE48-4528-8659-7B607A065EFF
D4703D48-1487-4D3B-9424-B19F242D5512,Beyond TV - One Wilshire Hibox,NULL,,,,,,United States,,,,,, ,NULL, ,NULL,NULL,,00:00.0,58:24.8,A191783E-0867-4694-BCD3-CE403B6668A5
7E3A6C51-0A31-4665-B932-9C58D2743D70,BeyondTV Streaming,NULL,"4590 Ish Dr., Ste. 120",,Simi Valley,CA,93063,United States,877-265-7575,,,NULL,www.hotelwifi.com, ,NULL, ,NULL,NULL,,00:00.0,53:42.5,7352A30D-B9FD-4F36-8387-97DEDB400316
A2A6834E-9956-41B5-B96E-60DCEA57646B,Big Cedar Lodge,Property Itself,190 Top of the Rock Road,,Ridgedale,MO,65739,United States,(800) 225-6343,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Referral,Came from Michel Brown who is the agent we're working with on Angler's Lodge,00:00.0,54:25.9,C04CE155-DB23-4A4E-AD97-341DBF95CD84
E9331EBE-4D2B-4223-AD7C-C4DA96367B12,Bisby at Newport Apartments,Property Itself,30 Park Lane North ,,Jersey City ,NJ,07310,United States,(212) 708-6925,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral - Customer Portfolio Expansion,Rick Garrigan ,00:00.0,45:02.0,455A85CF-EFA2-4B88-880C-81F78B4E2132
0A9503D5-B382-4AC5-BCCA-4488AF70EA28,Bishop Gadsden,Property Itself,One Bishop Gadsden Way,,Charleston,SC,29412,United States,(843) 762-3300,,,systems@bishopgadsden.org,https://www.bishopgadsden.org,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,43:13.2,8FF1356F-7276-4B21-BF4C-3D91DC4F3B53
BDDE4274-3081-4633-87BE-3DD68B632465,Bits Technical Corp,Reseller,"3711 Briar Parl, Suite 395",,Houston,TX,77042,United States,(713) 735-9999,,,james.li@bitstech.com,,Chris Orbesen,1CE3E306-C864-40F5-97AD-0EDEC8D1DA83, ,NULL,NULL,NULL,NULL,NULL,NULL
FDCF729B-4636-4987-B983-113F032B9223,Black Bear Casino Resort,Property Itself,1791 Minnesota 210,,Carlton,MN,55718,United States,(218)878-2327,,218-878-2317,Paul.Hirsch@citon.com,www.blackbearcasinoresort.com,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,NULL,,NULL,57:00.6,7352A30D-B9FD-4F36-8387-97DEDB400316
6D1DF129-B47F-4C40-89C0-441F88E9F6B0,"Black Gaming, LLC.",Management Company,,,,,,United States,,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,NULL,,00:00.0,00:40.8,7352A30D-B9FD-4F36-8387-97DEDB400316
EA61CEB2-D01A-4AED-9B80-4CE172E3A3FC,Blue Angel Hotel NYC,Property Itself,152 E 55th St,,New York,NY,10022,United States,(212) 752-0600,,,,https://www.blueangelhotelnyc.com,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Marketing Campaign,possible BTV ,00:00.0,25:55.2,B12081BD-089F-4177-8F9D-ADAAA1699F05
C8448638-8B76-451F-A4F1-4797251BF52D,"Blue Chip Casino, Hotel and Spa",Property Itself,777 Blue Chip Drive,,Michigan City,IN,46360,United States,219-879-7711,,,NULL,http://www.bluechipcasino.com/,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,Referral,,00:00.0,19:26.0,50701B8D-092F-4BFD-97C5-72C35AF9EC7C
DEFBE5DE-A8F4-4BCC-8F64-CF5415C94CAA,BlueWater Resort and Casino,Property Itself,11300 Resort Drive ,,Parker ,AZ,85344,United States,(928) 669-7000,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Tradeshow/Conference,BTV prospect.. Maybe T522 in the rooms    ..  BILLabove ,00:00.0,37:00.1,BE86AE57-6A2A-4142-89C9-135A36C80086
3ED6758D-4946-4B2E-AAB4-669BC28678EE,BMS Hotels,Management Company,402 8th Ave,Suite 206,San Francisco,CA,94118,United States,,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,58:10.5,BE86AE57-6A2A-4142-89C9-135A36C80086
25E8A390-11B1-456F-AFCD-660B235AB0FE,Boardwalk Beach Hotel,Property Itself,9600 S. Thomas Dr,,Panama City Beach,FL,32408,United States,(850) 890-8011,,,,https://boardwalkbeachhotel.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Free Wi-Fi Assessment Webpage,"Oringally came in summer 2019, they followed up in September 2020.",00:00.0,05:30.3,BE86AE57-6A2A-4142-89C9-135A36C80086
AC30531F-1D80-45B5-B1BB-2E32111AD3DE,Bob's carpet mart,3rd Party Vendor,,,,,,United States,(727) 555-1212,,,,,Sarah Williams,BE86AE57-6A2A-4142-89C9-135A36C80086, ,NULL,PPC,,00:00.0,46:35.8,BE86AE57-6A2A-4142-89C9-135A36C80086
791BE7F6-41B4-47B5-A288-FE4A4362E03E,Boca Raton Museum of Art,Property Itself,501 Plaza Real,,Boca Raton,FL,33432,United States,(561) 392-2500,,,iford@bocamuseum.org,http://www.bocamuseum.org/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,54:46.2,C04CE155-DB23-4A4E-AD97-341DBF95CD84
78158164-BA16-4461-8B1D-D6D3F2C2B012,Boston Greenway,Property Itself,,,,,,United States,,,,NULL,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,NULL,,00:00.0,41:51.6,50701B8D-092F-4BFD-97C5-72C35AF9EC7C
9DEA43B1-1F1D-435D-A635-B3A9000FC1A1,Boyd Gaming Corporation,Management Company,3883 Howard Huges Parkway,FL9,Las Vegas,NV,89169,United States,(800) 522-4700,,,,http://www.boydgaming.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,44:50.4,C04CE155-DB23-4A4E-AD97-341DBF95CD84
4AA85148-59FD-4F8A-9606-6439E71A4F82,Brandwidth Group,Management Company,1010 Wilshire Blvd,,Los Angeles,CA,90017,United States,323-599-9040,,,NULL,,Sarah Williams,BE86AE57-6A2A-4142-89C9-135A36C80086, ,NULL,Referral,Sebring vendor wanting specific services,00:00.0,22:23.8,7352A30D-B9FD-4F36-8387-97DEDB400316
B37A50F4-A6AD-4EFF-97D9-DABEFF71FFC4,Bravo Logistic Services,Reseller,84 INDUSTRIAL DR,,Brownsville,TX,78521,United States,(956) 542-7851,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,Referral,,00:00.0,55:05.7,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
C015D462-F7F0-4A9E-AA0D-D814C6EEB05F,Breathless Riviera Cancun Resort & Spa,Property Itself,Sm. 12 mza. 41 lote 2-04 Bahia Petempich,"Puerto Morelos, Q. Roo",Cancun,,77580,Mexico,(998) 891-4678,,,,http://www.breathlessresorts.com/riviera-cancun,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,Other,,00:00.0,41:46.9,E0BC07BD-4588-4661-849D-6FA294A6EC88
0547055B-4F9E-45C6-B6DB-61C61303A638,Breezy Palms Resort ,Property Itself,80015 Overseas Highway ,,Islamorada,FL,33036,United States,(305) 664-2361,,,,breezypalms.com ,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Call-in to Sales Line,sales call in number,00:00.0,25:10.1,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
2B77262D-2A72-4BDA-88E5-34BA51DB7EAC,Brentwood Suites Hotel,Property Itself,622 Church St. East,,Brentwood,TN,37027,United States,(615) 277-4000,(615) 414-2000,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tradeshow/Conference,Met him at the Choice show. ,00:00.0,14:27.2,BE86AE57-6A2A-4142-89C9-135A36C80086
8D4D6266-9601-40BA-AF1A-7E80BD870BCD,Brighton Management,Management Company,21725 Gateway Center Dr,,Diamond Bar,CA,91765,United States,909-860-6255,,,NULL,http://www.brightonmgtllc.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,47:50.5,7352A30D-B9FD-4F36-8387-97DEDB400316
1E2264C7-4EFC-4A19-B968-765C567240F4,Brighton Suites Hotel,Property Itself,34 Wilmington Ave,,Rehoboth Beach,DE,19971,United States,(302) 227-6688,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral - Agent Partner,Jeremy Maloney,00:00.0,11:17.0,BE86AE57-6A2A-4142-89C9-135A36C80086
469169C2-5CAB-438A-88B0-60B2E30EC566,Bristol Hotel,Property Itself,1055 1st Avenue,,San Diego,CA,92101,United States,(619) 232-6141,,,grizzi@thebristolsandiego.com,thebristolsandiego.com,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,NULL,,NULL,17:38.6,BE86AE57-6A2A-4142-89C9-135A36C80086
E7D6B01C-B55B-4744-9EF0-687C918D959D,Broadwave LLC,Reseller,1111 12th St ,#106,Key West,FL,33040,United States,(305) 767-1467,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Duane Webster,00:00.0,48:17.3,BE86AE57-6A2A-4142-89C9-135A36C80086
