CRM Client Id,Salesperson,Salesperson ID,Company Name,Status,CRM Status,Street,Street2,City,State,Zip,Country,Phone Number,Phone2,Fax,Email,Website,Number of Rooms,Brand,Sub-brand,Estimated Opening Date,Company vs Property,CRM Property Type,New Property Type,New Company Type,Property ID,Lead Source,Lead Generator,Lead Generator,Source Notes,Created Date,Call Back Date
79CD26AB-EA35-473F-82CE-643883E62EEA,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,"Mi Casa, Inc.",New,Prospect,1,,,,,USA,(202) 722-7423,,,NULL,,1,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: New - HIS Website - Wi-Fi Assessment Form, CRM Source Notes: ",10/3/2017,NULL
0D230664-0305-4E1F-B7F6-E586F084DE2D,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,The Haus on Mirror Lake,New,Prospect,2439 Main Street,,Lake Placid,NY,12946,USA,(518) 523-3005,,,NULL,http://thehauslakeplacid.com/,10,Independent,,NULL,Property,Inn,Inn,Property Itself,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo [Hands Clasped] PPC, CRM Source Notes: ",4/2/2017,NULL
660EAE3C-20F0-41DF-9C3F-9CE3F6A53085,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Wellborn Managment,New,Prospect,5001 Old Dixie Highway Forest Park,,Georgia,GA,30315,USA,(404) 530-0086,,,,,0,,,NULL,Property,Hotel,Hotel,Property Itself,,CHOICE Hotels Website, ,NULL,"CRM Lead Source: CHOICE Hotels Website, CRM Source Notes: Working w owner",1/29/2021,11/2/2021
9D1BD312-D9A4-4424-A9CF-1DB7F4F307FF,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,CinStreamz,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,9149968425,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form - PPC, CRM Source Notes: ",11/9/2023,NULL
A74AE31D-6B61-4AF4-9E4E-843AAACA290A,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Kempinski Hotels,New,Prospect,Unter Den Linden 77,,Berlin,,10117,Germany,(212) 110-3010,49.30.226.11030,,NULL,,0,,,NULL,Company,Managing Company,Managing Company,Management Company,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: RSVP-Jazz up your HITEC Brunch, CRM Source Notes: Attended HITEC booth",6/13/2016,NULL
48B62E48-BB34-41A9-93DB-5EA92AA6618E,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Venerts Hotel Management,New,Prospect,15 8th Avenue SE,,Watertown,SD,57201,USA,(605) 886-3698,,,NULL,http://www.venertshotelmanagement.com/,0,,,NULL,Company,Managing Company,Managing Company,Management Company,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: RSVP-Jazz up your HITEC Brunch, CRM Source Notes: ",6/20/2016,NULL
0596A52F-639B-4A6E-B61E-9AC5764D03B7,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,The Summit Resort Hotel,New,Prospect,42 Jordan Road,,Cupecoy,,St Maarten,Netherlands,(914) 610-0410,-3415,,NULL,http://www.thesummitresort.com/,64,,,NULL,Property,Hotel/Resort,Hotel,Property Itself,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: RSVP-Jazz up your HITEC Brunch, CRM Source Notes: ",6/13/2016,NULL
1366B88B-6214-460E-91F1-13942ED1DC00,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Buttermilk Falls Inn,New,Prospect,220 North Road,,Milton,NY,12547,USA,(845) 795-1310,,,NULL,,18,Independent,,NULL,Property,Inn,Inn,Property Itself,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: RSVP-Jazz up your HITEC Brunch, CRM Source Notes: ",6/14/2016,NULL
979F71A3-0594-4F1E-8B0A-21A2A66E2446,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Radisson Suite Hotel Oceanfront,New,Prospect,1,,,,,USA,(321) 961-5234,,,NULL,,1,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Hotel WiFi email Opt-In Landing Page [Free Wi-Fi Assessment], CRM Source Notes: ",9/26/2017,NULL
B66E5E4F-9B69-412B-9521-8AC3284D266D,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Country Inn & Suites,New,Prospect,2,,,,,USA,(803) 446-4079,,,NULL,,1,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Hotel WiFi email Opt-In Landing Page [Free Wi-Fi Assessment], CRM Source Notes: ",9/28/2017,NULL
D9D5DCB8-206E-4D8D-A168-0B2918552DFC,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Casa manor mitel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(878) 772-2837,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Hotel WiFi email Opt-In Landing Page [Free Wi-Fi Assessment], CRM Source Notes: ",9/27/2017,NULL
52E77927-00BD-46B8-A198-8BE50E78E2E7,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Custom Electronics Inc,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(479) 631-0268,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",8/23/2022,9/23/2022
189EFCF4-8DA9-430D-B1CE-DAB0518BF40D,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Delta Hotels Woodbridge ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,7326692153,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",6/29/2021,9/13/2022
494090D7-A9F2-4521-8700-1966C3B8A8A5,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,St John of God Healthcare,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,61435227006,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",2/16/2022,NULL
1A68C2ED-48AE-4912-8C0D-DFF923AF5721,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,441 Fletcher LLC,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,4258291929,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",11/5/2022,5/11/2023
FEDC60F4-0E64-43CD-8C65-D8120FDB2D7A,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Ohio Hotel and Lodging Association/ Experience Alive LLC,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,15133708159,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",11/2/2021,NULL
3EB978DE-8C2D-40D8-A90A-B0F6DB62FF72,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,The Blackburn Inn,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5404052167,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",7/25/2021,10/4/2023
9330C6FA-4E2C-4ECD-8C0F-49036926E777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,MicroTechPro ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5.90691E+11,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",8/28/2022,NULL
F7F68230-65A3-4828-A617-52D0950C4062,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,BIO-KIOSK,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,+2348098992498; +234806195101,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",1/17/2022,NULL
4A3BFA7A-28A3-4BD3-8CDD-2D381D73BAD8,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Radisson North Olmsted OH,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,216-214-5186,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",9/27/2021,2/16/2022
61EE3304-0393-4ED7-BD9E-7D0B6D07B9EC,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,VOX Network Solutions,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,6509892722,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",4/30/2021,NULL
F1FA2147-03A6-4289-9592-B42E157EFDAD,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Carey Centre,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,6042255996,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",3/5/2022,4/27/2022
923020E8-25E7-4195-A40E-C25B40268920,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,West gate Hotel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,7086925700,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",6/25/2021,NULL
A82365CE-7FBD-4B29-9E8F-CAB6775ECE81,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Paradise inn,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5192418833,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",2/27/2021,NULL
2AE6A75A-39A6-469A-8E48-9FE30B77B8F4,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,The Hotel Maria,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,4012120361,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",11/14/2022,NULL
69DFCF83-647F-406A-8841-DC8EEDB3CF72,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Growth technology,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0096176498282,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",11/2/2021,NULL
2D052DF1-260A-4A37-82D1-C74BFBBFD57B,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,turd furguson productions,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,910-385-7777,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",11/14/2020,NULL
07B2F82D-7C49-4793-9012-0051364F4B13,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,ELLIS HOSPITALITY,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,4152359530,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",5/27/2022,NULL
2B2132C0-2408-403F-88BE-7BC325305100,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Muscat Private Hospital ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,97995778,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",2/7/2022,NULL
B052044D-5399-4311-8F90-C203B6E2FD00,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,brisas del mar beach + dive resort,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,6514918166,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",10/22/2022,NULL
587D86FA-554E-4FBE-B504-71B6697F87BC,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,South Padre Island,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,9565216994,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",7/22/2022,8/8/2022
12DF8B33-61EF-4AF3-BE0F-8A9F8B81BAD4,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Shore House Hotels,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,6094402556,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",4/28/2021,6/10/2022
36E38281-9C6F-450C-81A7-75D2A81D44EF,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,"Nightlight Management, Inc",New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,7142276966,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",8/26/2021,NULL
2FD81511-235F-4625-93F5-8A07349EB975,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,CBX Connect,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5128010043,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",7/21/2022,7/27/2022
E429951C-BAC9-455C-B02A-A21F6176BD0D,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Proinvest Group,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,61292376900,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",3/3/2022,NULL
0395B08F-1E5A-4A3F-9AC2-80D877C2784D,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Apache Casino Hotel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5803541889,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",6/9/2022,NULL
89127750-493E-45C3-8BCB-6D8B6FE5548C,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Homewood Suites by Hilton -,New,Prospect,1,,,,,USA,(419) 356-3601,,,,,1,,,NULL,Property,Hotel,Hotel,Property Itself,,Old Website Form, ,NULL,"CRM Lead Source: BTV Demo Sign Up Form [iCast Campaign Email LP], CRM Source Notes: ",2/10/2018,5/16/2022
0122F9B4-680C-46D2-89D9-4EF7457C1E41,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Interim Hospitality Consultants,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(850) 443-5010,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: PCA Meeting 2025, CRM Source Notes: ",1/24/2017,NULL
58375390-D0D3-487A-B608-7CD9059E9B6D,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,The Andrew Hotel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(516) 482-2900,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: HOTEC Operations 2025, CRM Source Notes: ",2/9/2017,NULL
67447242-19D6-4526-B89C-DE410EB693EF,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,The Joule Hotel ,New,Prospect,1530 Main St.,,Dallas,TX,75201,USA,(214) 261-4515,,,NULL,http://www.thejouledallas.com/,161,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: eCoast Marketing, CRM Source Notes: ",3/1/2016,NULL
C244EA60-D254-478D-9F69-C6F4FB89B57F,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Huntingdon Manor Hotel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,2503813456,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Postcard, ,NULL,"CRM Lead Source: GuestCast - Postcard Landing Page, CRM Source Notes: ",3/28/2024,NULL
CE1F2B8E-5867-4338-80A5-920A0F0E7DFC,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Laguna surf,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,7145523779,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Postcard, ,NULL,"CRM Lead Source: GuestCast - Postcard Landing Page, CRM Source Notes: ",2/26/2024,NULL
8476AE68-95AE-4D86-85BB-8A57EB335670,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Sheraton Portsmouth,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(603) 944-1673,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: RSVP-Jazz up your HITEC Brunch, CRM Source Notes: ",6/20/2016,NULL
2771EC83-C18B-4AFF-944F-F9BA3EC58870,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Great Plains Communications,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,4024566409,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Contact Us Webpage, ,NULL,"CRM Lead Source: HIS Website Contact Form, CRM Source Notes: ",1/6/2021,NULL
C67768F0-9AB8-4235-A5B9-AD6607051DED,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Sacred Space Miami,New,Prospect,105 NE 24th St,,Miami,FL,33137,USA,(786) 621-5006,305.992.6225,,,,0,,,NULL,Company,Advertising Co,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: BeyondTV Demo ",12/15/2020,NULL
54618708-F850-4D27-B14D-917229857EF9,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Ramada by Wyndham Glendale Heights/Lombard,New,Prospect,780 E North Ave,,Glendale Heights ,IL,60139,USA,(630) 942-9500,,,,,0,,,NULL,Company,Advertising Co,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: btv",1/19/2021,12/11/2023
95620D6E-1960-4B01-8FC5-4F816B8383D3,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Skylaranna,New,Prospect,2075 N Rugby Rd,,Hendersonville,NC,28791,USA,8438600797,,,,,12,,,NULL,Property,Advertising Co,NULL,Property Itself,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: BeyondTV Demo Request Form",12/27/2020,6/14/2023
C0EAA2D3-92D7-4AFF-A98F-0A43FBC25866,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Bunkhouse ,New,Prospect,1711 Sout Congress Ave,Sutie 300,Austin ,TX,78704,USA, (512) 852-2300,,,,,0,,,NULL,Property,Hotel,Hotel,Property Itself,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: BYT Demo",1/27/2021,8/16/2022
DBDADD2C-ED2A-4AB3-9CA2-D646D84A32D1,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Hagee Hospitality Group,Contacted,Contacted,125 N. LOOP 1604 W,,San Antonio,TX,78232,USA,(210) 563-7087 ,,,,,0,,,NULL,Property,Hotel,Hotel,Property Itself,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: Best Western Plus Sunset Suites Riverwalk - https://admin.hotelwifi.com/Prospect/Details/f311796c-d7ac-4f2e-8d84-1a8612048ab9",12/9/2020,7/21/2022
83207656-DE76-45E8-8ADB-219882D9927A,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Christian Chernock Properties,New,Prospect,.,,,TX,,USA,2142050323,,,,,0,,,NULL,Company,MDU,MDU,MDU,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: BeyondTV Demo Request Form",9/26/2022,10/18/2022
C323DC8C-C8A2-4563-A112-3D3EFF5B4B17,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Smart Home Designer,New,Prospect,520 West Ave,,Miami,FL,33139,USA,305-328-9555,,,,,0,,,NULL,Company,Reseller,Reseller,Reseller,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: BeyondTV demo request",12/16/2020,NULL
95D978B7-A88F-4FE2-9A44-2D5A8EC63C30,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Bekele,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(202) 568-5615,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,PPC, ,NULL,"CRM Lead Source: Are you suffering from weak Wi-Fi Email [Free Wi-Fi Assessment] PPC, CRM Source Notes: ",3/13/2017,NULL
8AAE02C6-0DEE-4E4F-BD9B-247EE3A8389A,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Country Inn & Suites Tampa East,New,Prospect,11551 Discovery Lane,,Seffner,FL,33584,USA,813-675-8600,,,,http://www.countryinns.com/ ,83,Carlson Rezidor Hotel Group,Country Inns & Suites by Carlson,NULL,Property,Hotel,Hotel,Property Itself,,Marketing Campaign, ,NULL,"CRM Lead Source: eCoast Marketing, CRM Source Notes: Margaret Becirevic",2/22/2016,4/12/2023
D38B9980-D1D5-4172-8712-A93B376F1CCF,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Four Points by Sheraton Houston Hobby Airport,New,Prospect,8720 Gulf Freeway,,Houston,TX,77017,USA,713 948 0800,,,NULL,http://www.fourpointshobbyairport.com/,79,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: eCoast Marketing, CRM Source Notes: ",3/9/2016,NULL
B0E2E4D9-3184-43F7-B2A8-FADC8776174A,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,ETE,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,96508863312,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,PPC, ,NULL,"CRM Lead Source: PPC BeyondTV AU BTV/Guestcast Form, CRM Source Notes: ",12/2/2022,NULL
CC148D25-6FFC-427F-B048-76C78B22CDB2,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Comfort Inn May Park,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0419370838,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",3/7/2023,NULL
CCFAEA63-DA0E-4D71-BE6F-FBF64C7EB842,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,RegalDreams LLC,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,6477208412,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",6/15/2021,10/30/2023
F7C26B2F-4BF3-4E2C-8C6D-C3CFC2E5FB7D,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Deveera,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,8318096164,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",4/2/2021,6/13/2022
2339C95D-6A12-4BED-A355-64CB3B3FF77A,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Hitachi systems India ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,9619423177,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV AU Contact Form, CRM Source Notes: ",6/1/2024,NULL
A944F46F-FC98-495C-B66E-8768DF3323DF,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,CW Services,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,8132306447,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",11/4/2021,NULL
BC13DC0D-5449-4849-8044-6A9192F85E24,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Carousel Hotels,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,410-520-2221,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",2/4/2022,NULL
09EAD175-0B16-48BB-A221-C30B4B105251,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,JORP LLC. DBA Skycom1,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5042342748,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",9/22/2022,NULL
34EAA4CA-0FA3-4B88-A106-6810FD9A7001,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Inn at Vanessie,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5056600781,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",3/19/2022,10/19/2023
E3EC9F20-5E2C-4658-A590-89BC48F822CE,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Holiday Resort Spa ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,3703066183,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",3/14/2022,NULL
A9DCC9F5-A25D-4CFC-96DD-BECE7CA01696,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Quest Port Adelaide & Quest Mawson Lakes,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0457124123,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV Demo Request Form, CRM Source Notes: ",9/25/2022,NULL
