ClientID,Services
BB74DD55-4D02-4E1F-B15F-26D339912F07,NULL
BDAF962C-9E18-41D2-BF41-F9A864AE73E9,NULL
074777CA-5812-4137-8E2F-174D1FDF91A7,NULL
12E32859-406C-44DE-96FC-AC2EC45B07F7,NULL
133EDFE5-F85B-495E-80A8-46AF862C25AE, BTV Casting Managed Service
14560828-3DB0-4309-8A3D-3754BEDC5FA1,NULL
2D052DF1-260A-4A37-82D1-C74BFBBFD57B,NULL
3CCCB48A-18E2-4D3A-A09C-CB35EA821261,NULL
555F06D5-1BE6-4B39-94A6-116441F0E531,NULL
AE427360-2077-40A5-9B1B-7E7BD18781E9,NULL
C055B69C-263F-475E-9317-CE8212045AF2,NULL
DDC2205C-0897-48FE-8ED8-A08DBF3217C6,NULL
ECE020F8-7E16-41C3-9EF2-AA019EB8AA53, BTV Casting Managed Service
FEDC60F4-0E64-43CD-8C65-D8120FDB2D7A,NULL
17A0343A-8BDB-4962-9A7F-474842E5A156,NULL
1E16046F-3E5A-4684-B5DA-402EFD40CBDA," Bandwidth - ISP, Cabling, WiFi Managed Service, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards)"
43A60D5C-3A8E-45B6-A980-DD050ABF1331,NULL
566538B8-D2F9-4D43-9D0E-1B275DC664C9,NULL
75372216-93E8-46BD-8A3A-3168C4029C70,NULL
895EBCD6-FA8D-4D6D-BBE0-47ABD4F354D9, BTV Casting Managed Service
8B00B1AA-9A3F-4AED-8350-6AE0BE0A999B,NULL
F50A9FF2-48CC-44F0-AB6E-77CAF3E2CBE5, Wifi Upgrade (Equip & Install)
00CE94C9-F270-45F7-91F3-F4A17246DD2D,NULL
11FCC3D8-FE86-41AA-9004-8C0C7CDE48CE,NULL
1CB74403-13E5-4B1A-AB63-1DC857B19436,NULL
654FCC2C-CBC4-4999-98CA-AF3AE76C0021,NULL
6F67E6D8-5399-436F-A89D-CA9835709CEE,NULL
841F05A5-430B-4080-A834-6C7513E69560,NULL
8482432D-4AAA-45F4-9067-528742DA1B6D,NULL
ABBD1157-FDD3-4E9E-932A-8A00DDB2E0C3,NULL
AFF36417-9601-492E-9385-1DF8D0D93236,NULL
CA9F7396-01F3-4392-8B81-823246765DA5,NULL
F27B234D-75BB-466B-B962-5E83CCA08511,NULL
01394075-E6FF-4A1F-875F-4F1B830F7B2B,NULL
28827707-651E-402B-BEBA-78F2332F8569,NULL
35100512-E4FD-4523-9CEA-B581CD5DECD4,NULL
377FC479-9573-476F-A734-82203DF49DDE,NULL
4621A998-F597-4D07-BA9D-D658B2BCDB32," WiFi Managed Service, DirecTV Stream"
49390499-8800-405B-86A4-AEF2F0AF5A45,NULL
9DA2525D-209C-434F-BE0C-9BA18C6AEFBB,NULL
B0995515-4267-484F-AB46-1578C7B20836,NULL
FAF75D55-CA01-4E91-A577-DCA179DA192D," Cabling, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Bandwidth - ISP, WiFi Managed Service"
3D00219A-7F53-4D9B-84DA-7DB566210667,NULL
4C11603C-3652-4639-A59C-8AD1F92E2801,NULL
8288DFA0-616D-4ABE-AF50-078F49F592BC,NULL
A570213B-92A7-4995-B986-27526BBEC8E7," All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Wifi Upgrade (Equip & Install)"
BAFB467C-5EFF-4851-9485-C65E37FE1915,NULL
C26CDB2F-33BE-449A-8343-B6D40961349C,NULL
C60E76AD-48BA-4739-BFAE-7A61276A2E3D,NULL
D36E101A-73A5-4DC8-85D5-A698A6F2A958,NULL
D8417309-12E6-49AB-9CD1-F31E567B4855,NULL
E2AFD46D-317C-4BF3-AE88-80AE2ED09B85,NULL
EFC68517-AF5D-4CE6-9E28-0DC092E00937,NULL
FC4C5925-6850-4DB2-83B5-08DFAF8069DA,NULL
1477EB4A-CB2F-43CF-B309-2333BAB27E07," GuestCast Purchase, WiFi Purchase"
16B5380C-85D7-4D84-B512-3881CA0DB57B,NULL
1FB33FD3-8EDD-4817-8B63-9633D934B9F1,NULL
21C65B70-16D9-4036-8196-D36425D34CCB,NULL
34A06DA1-2D03-4DDD-B293-0A4847C98DD4,NULL
69FC7A47-8728-4C14-AE32-50109D0C1153,NULL
9897C84B-7985-4B58-9E39-9A12D8547CE3," WiFi Purchase, BTV Casting Purchase"
A0E961E8-BB8F-4BCE-9CA8-35E5AE16724E,NULL
D9B662F7-5F77-4F12-9B9D-362235D7A122,NULL
08DF3906-95F5-454C-B5C0-4272A027F4C3," BTV Streaming Purchase, Free-to-Guest TV System Purchase"
80FC43E6-2CB9-4C98-8CBB-123F3D3387AC, BTV Casting Managed Service
9E84191D-4C88-4734-B32E-94E83DCB4459,NULL
B5DCAE94-932A-4253-B3D2-5FD42B5ED693,NULL
C6A7F220-5F8E-48E8-AD4B-7BEE89BA2900,NULL
0122F9B4-680C-46D2-89D9-4EF7457C1E41,NULL
0AC32176-7C1B-4785-9911-3E5DC9F9B044,NULL
1520EC5D-5D6C-4662-A530-80E909D30047,NULL
3F6B5B9C-371E-4B09-B58C-FBD0DEB991EF, WiFi Purchase
5E299AAE-DFAE-4F92-A7A7-8AF8324211C7,NULL
68C95687-779B-4A81-A681-3D5BB5C7F634,NULL
792609A5-799B-4DDE-B23A-3518D3AC856A,NULL
0B2DE044-E9A3-4A0A-950A-055FB23528C0,NULL
14721105-2B53-4D23-ACA9-C5C5BE712AF7,NULL
1707566C-58C9-4E82-996B-D67BB6E9D619, WiFi Purchase
19185EFD-22D6-4CB0-AED2-9AF549A59EBD,NULL
2A57262C-A014-431A-B437-AC4A3D26B37C,NULL
2B6C97F2-350E-400F-A7BC-BC1A782F8403,NULL
35A8308B-E2A2-4A53-A681-4610D4A69260,NULL
3E3CD0A1-DA3C-4F2C-956D-06D84ABDE303,NULL
5A53B05D-659C-4D91-98F1-CCDE4D80CC69,NULL
69DFCF83-647F-406A-8841-DC8EEDB3CF72,NULL
7798392B-56D5-4970-AD66-9D1D04D13535," WiFi Managed Service, WiFi Purchase"
8F555B80-076A-4DF2-841F-E681E3C5A79F,NULL
0BFDD790-93EF-4B3A-BFB5-F004F64F51C9,NULL
183EA83E-98A0-4AD9-BDF1-BAE5C64EDA03,NULL
19BE8276-4B09-42E5-8FB3-207DD5CDA0E3, BTV Legacy Managed Service
2030EE9B-0DEB-4757-8FE5-D00DFE52F1F4,NULL
25D9EB1D-A0A5-431E-857E-95FDC2077760,NULL
30D375F8-BF23-4591-BCCF-88F358705DAF,NULL
D3C1B3A8-72FB-4DA8-B9FE-0C504BEBBD56,NULL
EE22587C-A033-4048-9B92-C52AABB3A0DA," WiFi Managed Service, WiFi Purchase"
EF8297EF-E91E-4727-8A32-EEA28E029F14,NULL
F15DC10C-3D16-4E5E-97A1-8DA5A887CD9A,NULL
3CEDB87B-2F47-4DE9-BC17-F8D1B4F741EE,NULL
49B13253-D15C-4C43-9293-AD7987AA4742,NULL
52187BF1-36C0-43BB-800E-346185399867,NULL
880F5B84-A82B-48FE-B67A-66EAE87CD5C9,NULL
BB7187D3-321A-4632-BC94-24C4829BC2BD,NULL
D172BB1C-C2E7-42E2-8F98-097CFB14F2AB,NULL
061E7D4C-51F2-410B-955B-BE77878EEB59,NULL
07B2F82D-7C49-4793-9012-0051364F4B13,NULL
096CA97F-FF3A-433F-98C8-97491BB119AC,NULL
3C79D835-64DF-4665-85CA-33FE21CB0EC0," All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), WiFi Managed Service, Bandwidth - ISP, Cabling"
8B50A190-739B-4DEA-87F3-D0A9D463E01B,NULL
AAFB7734-DC02-4A22-BF29-5A207EB5C16E,NULL
E039979B-7A04-4174-8A66-8214B5AAB404,NULL
FAFCF293-8558-46E8-AFCA-8961A04EF5BA, BTV Streaming Managed Service
04F0A48D-91C5-4822-8B16-D873AA863646,NULL
1E7A8BD5-9F11-47A6-9CD8-094144192981, WiFi Purchase
343CDAC1-665F-4679-85A1-FE5587BBBD3B," Cameras, WiFi Managed Service, Fusion Gateway, DirecTV Stream, WiFi Revenue Share"
4A76DB00-2919-462A-8294-A37A9592E4C0,NULL
4A83DB53-6D8B-4F07-8FEE-27101CD29426,NULL
78C8A1E7-E1A2-42D5-99A2-08FAAD733E52,NULL
E76F0354-B3B3-460B-910B-F32D21EEB317,NULL
EDDC3C73-894F-4474-91BE-60B81CB9D423,NULL
F0B159FE-3DBB-41B5-A044-09F1A422C3E3,NULL
F2B4160A-E52C-47D1-9F79-C4FBE39CDF44," Bandwidth - ISP, Cabling, Consulting, WiFi Managed Service, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards)"
F8222FEE-37A1-4DD4-A288-600E6512C600,NULL
8655A6B7-2FEF-4DBF-A3DE-3DBED99D9264,NULL
933A946E-A235-4F34-A4C6-458BEC606316,NULL
9C7EB2B6-543E-43DC-998F-C2CAF0CB8736, WiFi Purchase
A3BBF8BF-B9CA-4629-918A-21C930BF363D,NULL
D950F67A-A964-4717-BECE-1460FED9D290,NULL
DD738438-A32E-4D54-A24F-1F6CFF1D54BD,NULL
1A1D7A55-9ADC-47AD-9242-E835B38C7207,NULL
32478B24-DC9D-44A3-B4D3-0ADB4D80D873,NULL
400CEB4F-444A-40D4-BEC6-D671C810F5D6,NULL
6AA796AF-05AC-4D6E-9176-3461360BD83A,NULL
B1F57C26-F907-4286-A138-436579DDB41C," All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Cabling, Bandwidth - ISP, WiFi Managed Service, Consulting"
B7D41C42-C380-4ED8-A1D5-096916A092C9, GuestCast Purchase
BB6963E9-3675-44B9-A0E2-07A9382CE328,NULL
BCA80CFC-4470-4B61-8ACE-02E6FA5DF96B,NULL
BFE9DBF1-DA75-4C53-A7F0-AFAB69C92C45,NULL
F5FC0A12-D0FB-4813-8673-3EBFEBF00C0E, WiFi Managed Service
3B895DC8-4342-43BC-84E9-2589D34E387D,NULL
46ABFBCC-CC57-45FA-B2D3-526DC5EC07AB,NULL
4F008FE5-D621-4430-BB6F-DD9C1C70ADD0,NULL
7C735729-3A57-4BFC-84FF-D724413FC6D5,NULL
889AB858-66F1-423D-9DCF-176BF90D2789,NULL
8B4DA65F-45FE-445A-BA57-A673C33FBEE6," WiFi Purchase, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards)"
9E823CA9-1D36-4DD6-B024-7C73BFF8BCA2,NULL
D8520CD5-3C72-4517-994E-9014F4C443C1," Bandwidth - ISP, IP Phones, Free-to-Guest TV System Managed Service, Free-to-Guest TV System Purchase"
D8DD0587-657A-4B9D-A67D-0C8B81BCE506,NULL
FD9DD35B-4819-47F0-93AE-D5C4528BC1A5,NULL
573C91F8-4540-4C3C-B501-B3E09555612B,NULL
6AE61FBA-9679-4561-A592-E74122D902AB,NULL
79CD26AB-EA35-473F-82CE-643883E62EEA,NULL
B4ABAEB7-94D5-43F7-A0A8-2983F28F0AFD,NULL
DAB8B9F2-1435-47DA-BA0A-B725215E8DEB," BTV Streaming Purchase, BTV Streaming Managed Service"
F0C6C628-2913-4575-A50E-3F0E6F50C69E,NULL
F8DF693D-4EC4-43D4-BD34-48C05C7ECABD,NULL
32065111-E99D-44F0-B098-3DDB8611CC36,NULL
3DC14E6F-36EF-477B-8B34-8FD7ADD3EA80,NULL
4955FBF9-C099-407E-B0BC-646A3E40A455,NULL
59F91E61-3D40-4464-B009-6021CAE161EA," GuestCast Purchase, WiFi Purchase"
6B245FA3-C3A4-443D-BD08-0418D24D6EF8,NULL
C1A83D54-2C29-42C5-8BB3-62545F1DE168,NULL
FD137E2C-7EF9-4A88-868C-D477007BC309,NULL
5FD520E7-7BF5-45A9-8435-542803A01F1A,NULL
70ECA9B8-DBB8-4D88-8E7F-C829CA676106,NULL
A2942C4B-DBD2-4ECD-A788-32934B7BF015,NULL
C0AE4476-4627-4307-ABBC-AE64F5F65576, WiFi Managed Service
D67642B4-D73B-4D30-B739-AE6863261825, BTV Casting Purchase
E7FF4EFA-627B-4729-8CD9-F8A44BA86074,NULL
F6EE8D28-8AF1-40F5-B8D4-CAFF17629089,NULL
04B54672-DCF9-4FB1-AADE-6898E7E75D05,NULL
060C3379-C24C-4AF6-BA37-5146473C6A59,NULL
0D97D85A-2FB2-4BAA-9E02-352CBBD5BE5E,NULL
1EC53733-F55A-496C-A087-6B9EE3C8DA4D,NULL
317C537C-DED4-400C-9FF2-5CF06AB86C01,NULL
44BE7573-0D67-4C87-A1AE-BAA2732D34D5,NULL
53A3786C-A9F9-4CA4-A9F2-83B14802121D,NULL
A656150E-0B8D-4130-9FB9-9B6237E82E76,NULL
CBB2A4B7-5066-4061-9CCD-7B75D2C23EFE,NULL
EAFAE19D-9F5C-4B8D-995A-AB4070107741,NULL
104C78BE-7E45-460D-A26A-82EDB49FF65C,NULL
5FFFF72C-DE7A-442B-B3AC-6AA2052BA8D4,NULL
6C80E924-6A18-4496-BAE3-4508A5B590B6,NULL
85923769-BE8E-4AAE-86AD-C78108B9036B, BTV Streaming Managed Service
E2B30CA1-DD84-4225-9282-B45DC1D5FB75,NULL
0A136E81-4F38-46E3-A1A4-70A1DAFA2BA1,NULL
0BEA0352-7A1A-4ED4-8A70-98FA4ABD1B47,NULL
29ED2C81-75D0-4747-B371-1B428A7938D0,NULL
4B64C303-8155-4B75-9FC5-CF1E8CD8C374,NULL
59FC6826-CA46-48DE-AB84-D8D5B8328457,NULL
89EFED47-68EF-4E80-A810-78E762257EAC,NULL
9B8DF872-3A5B-4B31-9338-12193D5785D0,NULL
BCD9442F-4375-4D4A-A4F3-DCE7E4E0EE3D,NULL
D1F3EB68-511F-49BD-A12F-7F92FAF03E1E,NULL
47BE3A60-F876-4E18-B6D8-1B322EAE7171,NULL
9D1BD312-D9A4-4424-A9CF-1DB7F4F307FF,NULL
AEBBEBA2-A66B-471E-B018-B4399D7E4588,NULL
B1F6F742-8B6A-4F3A-B08C-421776EFA453,NULL
D2595AF7-FBCE-410A-9F17-34C6AE20A122,NULL
D9824A0E-3184-4777-8028-B839A260B796,NULL
F389001C-3E68-49D4-B587-62944BA48655,NULL
3CA51D03-0D4B-4998-825D-EB95C5592D36," Consulting, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Cabling, WiFi Managed Service, Bandwidth - ISP"
3EE1BC14-4715-4AA5-981F-ADBBCA4F49B1,NULL
52375F48-54AB-4E47-818B-531606F4E11B,NULL
7F0926A3-39BB-49E7-A2AE-3F2D0F37702C,NULL
9A864D03-AF2A-4270-8574-13D63D30230B,NULL
45476CE7-49A9-4D10-A3F8-5C39243B0083,NULL
502643F7-334E-47A7-9CA1-050A602E4327,NULL
862A0633-6FD7-4F96-AC13-F134547B6E8E," Cabling, Consulting, WiFi Managed Service, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Bandwidth - ISP"
B1754F75-4859-4C20-8F66-0C0129B26959,NULL
CF99670F-222C-4C3D-A4F4-655DCDF255E3,NULL
D0DD950D-0599-4882-A5C5-69021F8DCDD3, WiFi Managed Service
D615CA07-63DB-40E8-8A03-40AE9BF36B59,NULL
D9EE220B-3A7C-401B-B32A-672A1580B192,NULL
26F7D730-13FC-47B5-A74B-F965F5954E27,NULL
3A6116C0-4C3F-4F2F-B689-0DA69360E4C5,NULL
3C60F542-FBA8-49E3-A0C3-77D9EF5C5710,NULL
4DBD63DD-D440-4DF7-AC2A-70843D3B28C4,NULL
5B29F404-D290-48F2-AF65-6416899CEEE5," Cabling, WiFi Managed Service, Bandwidth - ISP, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards)"
66453179-1B1B-4ED5-808F-DCBA6681FADC,NULL
D7570EF6-1B92-43EA-9BE6-DD7431930C5B,NULL
F48931FF-8905-41CE-A2D1-05871423A047,NULL
6B8C6019-0771-4C6A-9527-6380C60544A6,NULL
7C8F75F2-93F4-4275-9E84-8045DFE3BCB6,NULL
A3F5DBA2-E267-45C4-927F-3B8719B240F4," Wifi Upgrade (Equip & Install), BTV Casting Purchase"
A7013875-449D-41BF-B4BB-5DF9B2BB57BF,NULL
C907809D-07F0-4517-AB01-3A5C197179B7,NULL
CFA89CDA-06E6-4CDE-B631-3E6FF7EBDBF2,NULL
2648F078-F5BD-4386-A827-87D58CF6A6FA," GuestCast Managed Service, WiFi Managed Service, Wifi Upgrade (Equip & Install), All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards)"
3EB978DE-8C2D-40D8-A90A-B0F6DB62FF72,NULL
53E374DD-B639-4D09-BB4C-6E9D6F3C3921,NULL
55DEC012-FA27-4438-8207-CDCFE5FDE90A,NULL
ADABC7B8-9FF2-484F-8C0A-44E883606A7A,NULL
B65660C8-0A6D-4492-A33F-82CE17F62E9F,NULL
E185D99C-C5BB-4F5F-971B-7A1F3034D6C7,NULL
F5B7EC6C-DEE9-4B6B-818D-25AA0A148747, BTV Streaming with Alexa Managed Service
25A6056D-D65E-4FF7-BD3C-AA3983E4E84B,NULL
261F2DFE-8B18-4D4C-96D0-B7BEEBD5E7CA,NULL
4A368CFA-1004-4DD4-B9B8-B9E3C067D99D,NULL
555A0EC7-0480-4CD5-B090-4286FD720413,NULL
6182D78D-FF6B-49E2-AD8C-5339D72FBCF9,NULL
724A7693-781D-4588-A9B0-04524F589350,NULL
F675BFC9-EF57-4BEB-8B64-36C65E54127B,NULL
82DC4784-0ABF-4A49-AC06-96A0F8738687,NULL
97EE8ADD-B312-4C8C-8BFD-BB1E02F85C64,NULL
A7116B66-D8D9-4128-9A78-C3C244C0FA67,NULL
B536D5B8-1AAF-46B5-9C6B-984FB1CB9E81, WiFi Purchase
C1F1A6D9-79EC-4A8A-B971-77225D737429,NULL
E47FEE2D-3F3B-46B0-8537-2828ED76C1CB,NULL
2D987CD2-21D5-4310-BA60-05BEB0522F49," All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Cabling, WiFi Managed Service, Consulting, Bandwidth - ISP"
541D4354-823F-4BD1-A6E0-B9EA84034FD5,NULL
734DA5AB-A490-4129-BD5C-BA738E12585A,NULL
83AD7372-470B-44B8-A4F4-04A2385EBE61,NULL
B18C08E9-C464-4DAE-92CA-2379ECA51A01,NULL
C0268A76-855C-4919-A8C8-286A6354D114,NULL
C2983ADE-3FFA-469C-BBF9-54389163F35B," All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), WiFi Managed Service, Bandwidth - ISP, Cabling"
C5F56CAB-214B-4415-988D-82593FEB42C7,NULL
C5F866DB-F7CC-41BB-A3ED-158182B34E84,NULL
D853AF43-1EBA-4A31-B0E5-77BD505681EA,NULL
DDF577CE-EE2B-451F-9BA4-EE956C05F007,NULL
E17FD0D9-4F3B-446D-9F95-34AABF8F88DB,NULL
1835F39B-1EA6-4CE4-AE30-850AE8D92846,NULL
55859440-4E7B-4E61-B8BE-514C00DCC3E9,NULL
7B0CB138-1E43-4818-8C8C-C8D02391EC5E," WiFi Managed Service, DirecTV Stream"
7D35F80C-CEEA-4E80-9F7A-4EA59F706733,NULL
B67C0542-D885-405F-BC5E-9E09BF613916,NULL
C56006AA-FCA0-4E18-B4C7-53F72F3C0ED6,NULL
14F08270-B907-4304-858C-5EBF296851B4,NULL
1DED07DE-2B0A-4EA8-A30D-2C5F2C890648, BTV Streaming Purchase
939777F3-E4A1-4E60-941D-D79C9EE3AD3D,NULL
AF31BEAC-F76F-4A40-AB3E-8C304CED3053,NULL
BFF4055C-D38E-4CBE-8D6C-DBA3FF9DF128,NULL
FF0ED3CA-0142-4D1A-AB53-15022463E4EB,NULL
328E08A7-7AD5-4C0A-9CDF-FECFDDB77A19,NULL
587D86FA-554E-4FBE-B504-71B6697F87BC,NULL
58EAEB33-8C3C-4CB9-A006-F619C44F03EF,NULL
BBE4C675-1C63-4E50-A703-C8650D9EAA5D,NULL
C555D690-CE60-4287-9B57-33A9E20BF78E," Bandwidth - ISP, GuestCast Managed Service, GuestCast Purchase"
D8F1390B-BD6C-4075-92B7-728C3AFFB2FA,NULL
DF8529B8-A96B-402C-954C-801066987782,NULL
1003B136-09DA-4C12-8A72-1D4D72E0DF97,NULL
126AD0AD-2055-4082-8401-34149B97AEDF," Cabling, WiFi Managed Service, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Bandwidth - ISP"
13710019-2D61-48D8-9AF6-45F1B40E4D82," BTV Streaming Purchase, BTV Streaming Managed Service"
3A8AC603-5E6D-4E04-BE95-8F687E21F850, GuestCast Purchase
87B2CBF5-EE7E-4CA3-B08D-F24B665B1A80, WiFi Managed Service
9676B4E4-B9E5-41CA-95EA-36873CB8592C,NULL
9AE3354A-DB3A-41E6-A6DF-9C7A726E0CEB,NULL
B49DD5D9-6BB9-4AB1-AE40-D0A44928883D," BTV Streaming Managed Service, BTV Streaming Purchase"
CE9F1EDC-460D-41FC-9F60-16897B88ACB5,NULL
07BE2DE1-9A22-436A-90F8-94508839F6B4,NULL
27E03565-3F3A-428F-804E-353BF7FD60AA,NULL
675A5E96-F576-4C1E-83FF-D1DF80C0E217,NULL
864B08B4-5238-434A-A57F-E1D61530C400,NULL
C735AA5B-6234-47C6-ACC3-B99A0FCA53A7," Cabling, Bandwidth - ISP, WiFi Managed Service, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards)"
C8EA1B70-D278-429A-859A-0C9DD4C9B038,NULL
FAD7482E-DECF-47E1-A8AB-2457DCCC6F16,NULL
0465A5CB-B337-4440-A388-A34FAF34849D,NULL
52524AB8-57C6-4951-B074-313744210F5A," WiFi Managed Service, DirecTV Stream"
56D0B075-ECB0-43BE-9688-8DA311ED72F8,NULL
621A7441-8C91-484B-A7BA-6CAA7B630274,NULL
7434DDE9-31BC-40C5-8B78-100E0B08D9F3,NULL
94A03037-EBF3-42F9-94BB-423F483A14EC,NULL
97E9891D-B139-4AB9-9DB5-C4C3BCB0CC5E,NULL
B8A44E11-FB6F-4F46-8016-314C69985E96, BTV Casting Managed Service
03D47C65-952E-4AE1-BC6A-9315C284A5F8,NULL
10B32832-406E-4C2D-8F28-585D3FB3CDF4,NULL
1A228C0C-8F67-4F3A-B8AF-92530CF8316C,NULL
2B2132C0-2408-403F-88BE-7BC325305100,NULL
A9B2C552-F763-4B09-9167-C3D9C655EFBE,NULL
F76BF7ED-8A5C-4620-A7E6-C19624C59BBD, BTV Casting Purchase
0596A52F-639B-4A6E-B61E-9AC5764D03B7,NULL
1D890BF3-CBEA-4FA7-AD72-601CA1027F12,NULL
1E9F05D3-BE30-4C00-9B34-17D0BCE1DC94,NULL
3F69EBF3-2C83-439C-AF5D-627899DE447C,NULL
684360C1-CAA2-448F-81AC-02D92D760971," All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Consulting, WiFi Managed Service, Cabling, Bandwidth - ISP"
815A5482-42BC-4926-ADEB-C7BE96401230,NULL
96AF45AC-1827-4A4C-8B89-18D90BAD632C,NULL
A7CD486E-465B-4614-9432-3B9EB29F3828,NULL
F3F81AB6-1900-4AD8-8BD4-129EB3611C42,NULL
178F1A0A-8082-4B24-9226-CDDA56F9FF03,NULL
1DDC20CE-1A66-4DD0-9689-2269B52C3AAB,NULL
3000537B-BAC1-4215-A474-69C79373E799,NULL
306A8929-6B49-447A-91F3-B3E028349915,NULL
4354DE35-5516-4BCF-B9D2-442CCAD16FE9," Bandwidth - ISP, Consulting, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), WiFi Managed Service, Cabling"
445309FD-7998-45DA-923E-209A9C132F86, WiFi Managed Service
46F90B83-639D-45E3-95AF-EF5FC7368426," BTV Legacy Managed Service, BTV Streaming Purchase"
ACAD6AD8-AE69-4C64-97D7-D39974D28FC9,NULL
CEEB16E7-4D31-49DB-9F50-B031F8077620,NULL
DB2F3803-0764-4BEF-A362-AB71112C2F2A, BTV Casting Managed Service
EB23A273-F28D-4B8D-8595-6F48F64C238C,NULL
0A1A9CDB-9303-45B7-A9D9-A141AB9044FB,NULL
109BB04D-6C5E-4F58-8312-3CCABF2C108D,NULL
34A57E09-ADB1-4E28-BCF5-B7D45665507E, GuestCast Purchase
56795B4F-46B0-49D2-BBA4-C4C2BD598E87,NULL
581F9700-2C75-4EA0-A6E7-8359B82C9F1D,NULL
A0B17F84-24B9-480D-B8AA-72AD97429A18, WiFi Purchase
E8C0FAA3-F431-4AC8-A15B-26C6B365E6FD,NULL
0F625B56-7CC7-4522-AD3E-643B1362B39A,NULL
21DEEE8C-F15B-44A1-9939-5B9D9F48996A,NULL
69FCB362-F961-4ADF-A42E-026CEAD58488, BTV Streaming Revenue Share
77D24050-0164-4738-85F8-1E1C390424D9,NULL
2CB19B42-D4E3-4066-BD52-3BB543B73A62,NULL
3F84F28F-CD1C-4EA5-BB62-6D3C3C19B670, WiFi Managed Service
4A2868B1-EF8D-4266-81DC-8F92323E7B67,NULL
727109CB-8FEA-43B6-9259-84C3A6BF277A, WiFi Purchase
7F672D6A-67A1-45F4-BAAC-9C9D12EE2E7C,NULL
911B7913-7C54-4D49-8080-C12961A46F78,NULL
91372A44-3676-4FDD-9877-9D55FDE0B05B,NULL
BDF8A470-60F1-40FB-97DE-874A6C86FADD,NULL
BF5FB30F-780A-42D5-9093-428EEF89B389,NULL
F2043123-8462-4DEA-B4BE-A44EB5065765,NULL
014DD974-3261-4432-8DEF-F84F3DDBF783,NULL
0E7136DD-613E-42F9-B238-579743292B44, BTV Casting Managed Service
42CAD9F3-DA9D-4911-AD73-DDD57CF8143B,NULL
6FFBA74E-0839-414A-93E1-ADBA482803AC,NULL
9FEB0413-347C-465C-A349-D0E246D4C63D,NULL
A2B8A117-713C-48FD-9102-1B2CA02433CF,NULL
AC55706E-EDDD-49FC-9EEB-5572B9FAD72F,NULL
AF47A290-2D89-404B-8C4F-FA517F098DD5,NULL
E3CD64DD-E6F7-4234-90BD-CF45491559C3,NULL
0C12816B-6DDA-4F9C-B523-D52B52A1811B,NULL
1438E39B-59EA-4C60-B73B-2CE59141924E," Wifi Upgrade (Equip & Install), WiFi Purchase, All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Bandwidth - ISP"
3CA929D5-0A16-4A79-BC6A-4D84C7387C3D,NULL
4FDF9DC8-4100-4C52-AF64-ADC376DDE016,NULL
5E8481F4-1F61-4E59-8BB7-D01A79723CC8,NULL
6A9A8752-18EE-4CC0-83D0-D852BDA741A8,NULL
8BCF1EA1-A9E4-4F5B-BB60-E6DA4CA94231," All Support Services (Monitoring, 24/7 Guest Support, Portal, Tent Cards), Fusion Gateway"
99DF29CC-DE4D-4E15-9C6E-34D0AD45DE66,NULL
C6201345-8343-43C2-AC29-1BAF2C229053, GuestCast Purchase
F0E93905-9364-4313-BE47-8C794B345842,NULL
2056CB55-7967-4F5E-A938-9DFA32BF7D3E,NULL
3ACEC981-6E04-40AE-BDF3-BCD05D843B9D,NULL
757F229D-7C98-460E-8F6E-70156CA2CF0D,NULL
8D6A4B91-2A51-4E3E-9E91-EF0CD2598CED,NULL
BF34178A-EA49-450F-A7FE-A8A80129076B,NULL
51AF05C8-F97D-4F29-8C0E-80BC66CD3E4C,NULL
55C61491-8526-462C-849D-CCF40C7449B6,NULL
7774C6C0-A7D3-47BE-9656-4EF67F7E640D,NULL
99413246-3953-4D12-925B-914AB04FA4ED,NULL
AB1FA7A7-70E3-46BF-83E4-07240D40C3B3,NULL
C9F0BD56-E8C0-4CFE-8CE5-4DF4F5382E3D,NULL
D6D2B26C-1E13-4912-B448-DCE2B9CCAB89," GuestCast Purchase, WiFi Purchase"
DC10DC90-05CA-4536-AF29-FC6EA216CA5A,NULL
E0959A67-F015-4C32-BA3E-21267D53AFE0,NULL
